2.720087857386721542e-02,1.125680170628771438e-02,2.877781653599789657e-02,3.202640887526345820e-02,3.038570813848061672e-02,2.807722183649050476e-02,3.259195954000641132e-02,2.108475377550990404e-02,4.152290420800915094e-02,2.870670741054009642e-02
-2.491635342050584068e-02,-9.524848307096392408e-03,-2.942807882367792088e-02,-3.097578498667137234e-02,-3.217611224752987137e-02,-2.851158408975586894e-02,-3.186999938148933620e-02,-2.082464478914915901e-02,-4.156874267206243923e-02,-2.856696260576885998e-02
-2.482109838209909519e-02,-8.719112934092389591e-03,-2.649391876373404647e-02,-2.960094740158663792e-02,-3.061555327736041610e-02,-2.713119641694435036e-02,-3.191837172875678502e-02,-2.219464172236888799e-02,-4.096310587034158318e-02,-2.872346940022834846e-02
-2.760729422749102005e-02,2.270350755346810592e-02,2.539394365428271350e-01,-1.804776486543381853e-01,-3.814300249973748280e-02,-1.019324060977257612e-01,-4.787086903547534134e-02,1.437336274563018323e-01,-2.701099371445277453e-01,-1.594708894400422849e-01
-2.503003165517775699e-02,-9.790991540057622511e-03,-2.694214869773490367e-02,-2.881337010239608601e-02,-2.851958923245257946e-02,-2.852610057523704418e-02,-2.983889951496036461e-02,-2.360247871270952993e-02,-3.956275621837351125e-02,-2.912156955387527890e-02
2.517761069030527432e-02,1.041182104796891522e-02,2.755720059494555854e-02,3.113755616774355889e-02,2.748015322381360329e-02,2.836578432774175193e-02,3.155663542422147000e-02,2.074636755952831077e-02,4.203940841738019324e-02,2.894537241662863483e-02
-9.991189576819789475e-02,-1.505633820462591067e-02,-1.522157596916732525e-01,3.529829332558840904e-01,-2.274058718312545104e-03,3.159926535107496215e-01,-7.276714537364573077e-02,-1.354763500950327271e-01,-3.033845166827977002e-01,1.901167695964784965e-01
-2.578747104309008636e-02,-7.700496131263489044e-03,-2.980240488336934404e-02,-3.065091452422866528e-02,-2.900185746033578232e-02,-2.793900850342410924e-02,-3.126789356905843725e-02,-2.129772781402834714e-02,-4.182461151995698484e-02,-2.992958048921263645e-02
2.588733976670786960e-02,1.067093455282723882e-02,2.869225102998058594e-02,2.850480719858103709e-02,2.858826815198731858e-02,2.945961115956851825e-02,3.139775087625974043e-02,1.841125591446987619e-02,4.182071990963477648e-02,2.629935389297871282e-02
2.521239708865615978e-02,1.047006739885149133e-02,2.802561012938843341e-02,3.122226272937098090e-02,2.851219987761714064e-02,2.833268813729979824e-02,3.310163378474312301e-02,1.940141094209207884e-02,4.247944734103822201e-02,2.916828647366637509e-02
-2.632523952869062281e-02,-1.080199355417874561e-02,-3.104542165948773885e-02,-3.317745443449997278e-02,-3.041576053443016334e-02,-3.040719400638249720e-02,-3.058641511941420990e-02,-2.179292935498875969e-02,-4.137392963010017716e-02,-3.108130786590191166e-02
-2.588827414855744691e-02,-9.067592010260586838e-03,-2.857601353415803805e-02,-2.923409719949886590e-02,-3.047392452033183263e-02,-2.792755290459019921e-02,-3.222207377137854128e-02,-2.044484157258314588e-02,-3.949152728914807897e-02,-2.872833693678117709e-02
2.652061106990465794e-02,1.073968783745588539e-02,2.906120659044479984e-02,3.096123544023229868e-02,2.968534940330452149e-02,2.751406439555394851e-02,3.017399678292331799e-02,2.174081868759650954e-02,4.125238792610948918e-02,2.964619107048240693e-02
2.431684333323039932e-02,9.837329138405383200e-03,2.879715136973880554e-02,2.984722625059927151e-02,2.981131733122346222e-02,2.731421752272603781e-02,3.017989117281385386e-02,2.004124482672932361e-02,4.149829650141070164e-02,2.816882897918849410e-02
-8.861418766733932667e-03,-3.008333021012209452e-01,1.186630017638790613e-01,8.549139596135962860e-02,-2.491872110897263085e-02,6.322014251582455321e-03,-4.137677796910974731e-02,2.029730890945551092e-02,1.014947435437282414e-01,1.876857379108193974e-02
-2.590024977867314351e-02,-9.982759904445869664e-03,-2.884467681032636469e-02,-3.114600415654478205e-02,-3.001137464790604170e-02,-2.782151164568095678e-02,-3.002682420362819127e-02,-1.952789591484506079e-02,-4.068948360210264403e-02,-2.731651298073976483e-02
2.527350228937657803e-02,8.034230155787580596e-03,2.675520301681678231e-02,3.152370664685609503e-02,2.862539607118480545e-02,2.749486051658647096e-02,3.106957561669540166e-02,2.019084728375627330e-02,4.035826675352452431e-02,2.836560394713303485e-02
-2.694396814299289400e-02,-9.009612082239505312e-03,-2.992924119737632935e-02,-3.326544756207188563e-02,-3.081575880405906104e-02,-2.900757125669831821e-02,-3.093272036060502536e-02,-2.195465956373780086e-02,-4.122232230461981423e-02,-2.881571851928631592e-02
9.736116153425583564e-02,3.040557131833673127e-02,1.795008375486250307e-01,1.516297542119730835e-01,-5.663964919177742752e-02,-2.607807035601823475e-01,-1.846008320112698387e-01,-2.763062445380826126e-03,-1.943416914003175122e-01,-3.997713739913081460e-02
2.609216297544748528e-02,9.265823317728218156e-03,2.908410843546560542e-02,3.040590205348141922e-02,3.083969593265850975e-02,2.859365427043377567e-02,3.043311318953072220e-02,2.168485333727300512e-02,3.969335369604135022e-02,2.976215754385587095e-02
2.612792682778375397e-02,8.997139756886696899e-03,2.847724282612896368e-02,2.988084080251129232e-02,2.932971754510855025e-02,2.989621830585596426e-02,3.324923544068193737e-02,2.317666887496224945e-02,4.033549159247783178e-02,2.904524944997850452e-02
2.419716019330734810e-02,1.063381747018291544e-02,2.924031387320653527e-02,2.804867366561586070e-02,2.781638615413484575e-02,2.942231526202736952e-02,2.980761957135809673e-02,2.192145935538452467e-02,3.966108064532021527e-02,2.935712829812923974e-02
2.717348732100864986e-02,1.148819963628004356e-02,2.843557171724038143e-02,3.225834953954551804e-02,2.931302787185810499e-02,3.123833070955372299e-02,3.279046573658429137e-02,2.166058415724592470e-02,4.183402363155046266e-02,2.842999724067619277e-02
1.152101052627648864e-01,-5.099187178877091775e-03,1.195955742350902073e-01,1.382882414751543665e-01,-2.444800499394757798e-01,-5.013251769981446476e-02,1.245425269042877703e-01,-1.822481157115091455e-01,1.566716185341000822e-01,-1.797116713827769385e-01
-2.332365597497245702e-01,5.901031253193334686e-02,8.511864338311170286e-02,1.159127243270947905e-01,1.066216209410549565e-01,1.375232193533881819e-01,-1.129114868132464061e-01,-3.360758836181628739e-01,1.005542246653841343e-01,1.994303898783519047e-01
2.657202369403479855e-02,9.614218761875258090e-03,2.943543274956871014e-02,3.127822054147237629e-02,3.025886614835860550e-02,2.850868981708360936e-02,2.794581426134076785e-02,2.066931769301623423e-02,3.988799289446466612e-02,2.941137790039874758e-02
-2.641458860132134615e-02,-1.110022554838401530e-02,-2.840953134498763397e-02,-2.928164572231301693e-02,-3.008002491506977377e-02,-2.871122605589383064e-02,-3.190216971007828889e-02,-2.149687696469639725e-02,-4.175281695597362480e-02,-2.783635533237688656e-02
-2.739867529812052213e-02,-9.937018563477889935e-03,-2.730166638662997330e-02,-2.985769364963422254e-02,-3.267131838524429260e-02,-2.920730654938541795e-02,-3.328866475299180339e-02,-2.194579045972143080e-02,-4.180227032822524114e-02,-2.933697964757393806e-02
1.699024839155548472e-01,-8.041273417942673696e-02,5.843644064087374218e-02,-2.409444215297773806e-01,2.665009252231205772e-01,1.744603800104726210e-01,1.907663360995086599e-01,-1.419920718262145387e-01,-2.007332034463377157e-01,-1.942689236130776542e-01
-2.799152795209868330e-02,-9.815930717520125401e-03,-2.693288879800370683e-02,-3.095416885627424661e-02,-2.978158161479413715e-02,-2.820670479385447085e-02,-3.307560174754871352e-02,-2.072123412122528138e-02,-4.159294610649330592e-02,-3.085015230467354902e-02
-2.411849332128589846e-02,-8.796455769669463479e-03,-2.875345034618474738e-02,-2.852669408339193399e-02,-3.039798267695244596e-02,-2.905618214764434451e-02,-3.106166293169219939e-02,-2.099943770925297160e-02,-4.143587128927052332e-02,-2.920743319830699375e-02
9.471349515580208822e-02,-7.707018409404482046e-03,-1.777810141831997759e-01,1.464874420743481620e-01,-3.413197915312042863e-01,8.454778815497526745e-03,-2.468437744350297502e-01,6.394471213375740870e-02,1.090495370416620924e-01,2.600923968198553538e-01
-2.619902991071634477e-02,-1.058973194258465422e-02,-3.036894006178585820e-02,-2.950707503624442826e-02,-2.771536239605764534e-02,-2.998093815194314421e-02,-3.186914223265993606e-02,-2.058374400870643245e-02,-3.974573235227578383e-02,-2.799898024582067255e-02
2.662294535523605440e-02,9.181007517999766054e-03,2.932603706695499288e-02,3.338383349131502503e-02,3.119831457489635751e-02,2.912058048365547339e-02,2.974025247520725376e-02,2.240476031192406223e-02,4.029509629935522363e-02,2.905348328094416871e-02
-2.537993506617242448e-02,-9.308703841330723608e-03,-2.823072012574322914e-02,-3.041601359021810919e-02,-2.932420739263205678e-02,-2.735549673392364753e-02,-3.266484692528291017e-02,-2.140290744724009098e-02,-4.052174161583590312e-02,-2.995647612728976478e-02
-2.474049068999258083e-02,-9.992320723360545789e-03,-2.754986842912316228e-02,-2.969987978546023352e-02,-3.216966503075394807e-02,-2.981363809168125975e-02,-3.301970953973065032e-02,-2.101868558080833421e-02,-4.302050210017110271e-02,-2.990840413118009064e-02
1.664940529302599836e-02,4.495915585256335389e-02,-1.593205588375502524e-01,-2.049348087629812576e-01,2.430032085824023191e-01,1.168900128213718331e-01,-1.640963310630298155e-01,3.869599276768997953e-02,2.379986108908416498e-01,-2.348550730984467760e-01
2.627168566578536382e-02,1.099725145462821484e-02,2.729933319666276795e-02,3.071791030453863841e-02,3.006360643839246782e-02,2.871534052298099077e-02,3.079119093884373493e-02,2.191139320771389939e-02,4.079410933469158895e-02,2.876680819101614869e-02
2.634586912414093804e-02,8.586647627882745132e-03,2.758559915933328499e-02,3.068531849820860247e-02,2.775085676914179622e-02,2.619468280775851324e-02,2.970398079731969773e-02,2.214108339004232720e-02,4.127955371752487640e-02,2.774142022216918510e-02
-2.513590544903917395e-02,-8.093194934836608900e-03,-2.808229369133070571e-02,-2.845841136323635709e-02,-3.033239458471012617e-02,-2.914278711056413410e-02,-3.003270556596920535e-02,-2.056533570228024146e-02,-4.141414630397483032e-02,-2.781033257489712654e-02
-2.795815993933950527e-01,5.012211590046573850e-02,5.880891093588505592e-02,1.992994573464140495e-01,8.118029042044649923e-02,-2.116328393752938131e-01,1.206626380778933472e-01,7.768142498211115521e-02,-1.605582181521125196e-01,-1.087112843826088249e-01
2.581022681737608904e-02,1.188305750822862134e-02,2.900545711374397442e-02,3.066532383367595246e-02,3.016554631561694025e-02,2.932224992070102051e-02,3.304282242557277788e-02,2.243395699166479337e-02,4.016539991859383735e-02,3.039603283371682813e-02
2.515619488008584426e-02,1.026161957475935950e-02,2.872652638540178563e-02,2.914868063578051130e-02,2.990432985061469359e-02,2.787711603372583155e-02,3.189115244353889211e-02,2.116161903743410747e-02,4.005301128484974743e-02,2.881478238682661994e-02
2.692940754596837016e-02,9.905774710792122212e-03,2.816005013530851336e-02,3.149409443371521677e-02,2.811278078731499833e-02,2.674633869542415027e-02,3.154167958443739733e-02,2.173753022361195678e-02,4.015318208634461455e-02,2.944457531204853346e-02
-2.566772365257406763e-02,-1.007899465782303126e-02,-2.619408226817037874e-02,-3.270022169383862698e-02,-3.089218514944964619e-02,-2.847424086373988653e-02,-3.131180439304712820e-02,-2.166122592020482476e-02,-4.201485515452294678e-02,-2.986883060146183766e-02
-2.510672373929979592e-02,-9.764106976278009650e-03,-3.052919481991077724e-02,-2.999524298708540482e-02,-2.844383858093397013e-02,-2.884335708103765925e-02,-3.045527401573834905e-02,-2.202858675538523284e-02,-3.905394306391921089e-02,-2.778090451525336638e-02
2.518318876791971958e-02,1.246052072153587889e-02,2.872158583441069071e-02,3.117969784480566567e-02,3.112963466365848558e-02,2.757542510390666168e-02,3.036148009269349149e-02,2.290052604302802997e-02,4.052395732407629986e-02,2.829743493709951929e-02
1.892559829917979941e-01,-1.550104297597452996e-01,-3.124739651984865252e-01,-2.286005559545155053e-01,1.076728216172948838e-01,1.864001357133472925e-01,2.146633733468034377e-01,-3.437488347998730875e-02,-2.881112806023026773e-01,8.792640449358460342e-02
-2.468233612609293734e-02,-9.636957672874774811e-03,-2.698755159069252119e-02,-2.895954977486208878e-02,-3.038104166746599319e-02,-2.887766740860241155e-02,-3.060874230618443326e-02,-1.995758018332090614e-02,-3.970467640622092620e-02,-2.922186999969108787e-02
2.422382956081988586e-02,8.813412723599813384e-03,2.756811138791736768e-02,3.013059092552281340e-02,2.787821966514912944e-02,2.753536792279817277e-02,3.052687417730321623e-02,1.960023143081531319e-02,4.031274022513504224e-02,2.886046080796992805e-02
2.660011374767395562e-02,1.045474741736283734e-02,2.840620247882134561e-02,2.814691728838006335e-02,2.962774327157607912e-02,2.853617719323791463e-02,3.185948884711251733e-02,2.141648461261469460e-02,4.123900057580374978e-02,2.876881609220595035e-02
2.409181843735780718e-02,1.123805842729272420e-02,2.785237373164241650e-02,2.936634504036664262e-02,3.142137564290278795e-02,2.840362029267382363e-02,3.125425518287325288e-02,2.026988796381095845e-02,4.299926771230753314e-02,2.884547195528913005e-02
